Date ; Valeur_Moyenne ; n ; Min ; Max ; Sn ; Mn
2009-07-17 ;17.317882 ;2880 ;11.500000 ;24.700000 ;4.442059 ;15.200000
2009-07-18 ;15.225564 ;2879 ;11.400000 ;20.000000 ;2.752284 ;14.900000
2009-07-19 ;19.516910 ;2880 ;13.200000 ;25.800000 ;4.200974 ;19.200000
2009-07-20 ;21.787257 ;2880 ;14.500000 ;28.900000 ;4.290307 ;20.900000
2009-07-21 ;22.204931 ;2880 ;17.500000 ;28.000000 ;3.329733 ;21.600000
2009-07-22 ;23.407187 ;2880 ;18.900000 ;27.700000 ;2.611291 ;23.200000
2009-07-23 ;24.455849 ;2881 ;19.300000 ;29.100000 ;2.680352 ;24.200000
2009-07-24 ;24.004931 ;2880 ;17.700000 ;29.300000 ;3.450697 ;23.800000
2009-07-25 ;21.244896 ;2880 ;16.100000 ;28.600000 ;4.121558 ;20.100000
2009-07-26 ;22.719722 ;2880 ;15.700000 ;30.000000 ;4.562605 ;22.300000
2009-07-27 ;22.259097 ;2880 ;17.800000 ;29.300000 ;3.291592 ;21.100000
2009-07-28 ;23.274410 ;2880 ;16.200000 ;30.200000 ;4.314528 ;23.400000
2009-07-29 ;24.055104 ;2880 ;17.800000 ;30.900000 ;4.024506 ;23.100000
2009-07-30 ;23.952274 ;2881 ;18.900000 ;30.200000 ;3.629404 ;23.400000
2009-07-31 ;22.832083 ;2880 ;16.200000 ;29.700000 ;4.298738 ;22.600000
2009-08-01 ;23.160681 ;2879 ;17.200000 ;29.900000 ;3.865102 ;22.100000
2009-08-02 ;18.562431 ;2880 ;11.400000 ;24.600000 ;3.432260 ;18.200000
2009-08-03 ;16.928705 ;2881 ;12.200000 ;21.500000 ;2.160233 ;16.400000
2009-08-04 ;20.473993 ;2880 ;12.600000 ;27.800000 ;4.778673 ;20.600000
2009-08-05 ;23.142098 ;2879 ;16.800000 ;30.100000 ;4.116489 ;22.600000
2009-08-06 ;23.590319 ;2882 ;17.700000 ;30.600000 ;3.791823 ;22.900000
2009-08-07 ;22.641890 ;2879 ;17.500000 ;27.800000 ;3.033364 ;22.200000
2009-08-08 ;19.838056 ;2880 ;14.700000 ;28.600000 ;4.319293 ;18.100000
2009-08-09 ;19.224063 ;2880 ;13.600000 ;27.500000 ;4.235201 ;17.800000
2009-08-10 ;20.521701 ;2880 ;13.000000 ;27.100000 ;4.456075 ;20.400000
2009-08-11 ;22.088021 ;2880 ;15.300000 ;28.800000 ;4.056694 ;21.800000
2009-08-12 ;23.496285 ;2880 ;17.400000 ;29.700000 ;3.854139 ;23.300000
2009-08-13 ;23.865579 ;2882 ;17.700000 ;30.600000 ;4.097165 ;23.400000
2009-08-14 ;23.814762 ;2879 ;17.800000 ;31.400000 ;4.606403 ;22.100000
2009-08-15 ;23.105417 ;2880 ;15.700000 ;30.500000 ;4.497372 ;22.800000
2009-08-16 ;24.915382 ;2880 ;18.600000 ;31.200000 ;3.717193 ;24.100000
2009-08-17 ;26.212639 ;2880 ;20.300000 ;33.700000 ;3.950454 ;25.200000
2009-08-18 ;27.229618 ;2880 ;21.300000 ;34.700000 ;4.210149 ;25.800000
2009-08-19 ;24.947917 ;2880 ;20.100000 ;33.000000 ;3.598900 ;24.200000
2009-08-20 ;25.952986 ;2880 ;19.100000 ;32.400000 ;3.984171 ;25.500000
2009-08-21 ;25.821979 ;2880 ;21.200000 ;32.200000 ;3.331467 ;24.700000
2009-08-22 ;24.068368 ;2880 ;19.300000 ;30.300000 ;3.388616 ;23.000000
2009-08-23 ;22.667847 ;2880 ;17.400000 ;29.100000 ;3.644251 ;22.300000
2009-08-24 ;22.678646 ;2880 ;17.100000 ;28.900000 ;3.635493 ;21.800000
2009-08-25 ;21.867696 ;2882 ;16.300000 ;28.100000 ;3.695039 ;21.500000
2009-08-26 ;18.086354 ;2880 ;12.800000 ;26.000000 ;3.424028 ;17.700000
2009-08-27 ;19.861896 ;2879 ;13.100000 ;27.600000 ;4.325181 ;20.600000
2009-08-28 ;22.080903 ;2880 ;16.600000 ;28.100000 ;3.899376 ;21.200000
2009-08-29 ;19.928611 ;2880 ;14.300000 ;26.700000 ;4.018479 ;19.000000
2009-08-30 ;19.585938 ;2880 ;13.500000 ;25.700000 ;3.866625 ;19.700000
2009-08-31 ;19.962674 ;2880 ;15.300000 ;25.700000 ;3.277996 ;18.900000
2009-09-01 ;20.020729 ;2880 ;14.200000 ;26.600000 ;3.627816 ;19.100000
2009-09-02 ;18.826910 ;2880 ;13.600000 ;24.000000 ;3.131328 ;19.000000
2009-09-03 ;20.328056 ;2880 ;15.300000 ;26.300000 ;3.501122 ;19.100000
2009-09-04 ;18.258244 ;2881 ;13.700000 ;23.000000 ;2.885288 ;17.600000
2009-09-05 ;16.688368 ;2880 ;11.600000 ;23.400000 ;3.861781 ;15.500000
2009-09-06 ;18.117118 ;2880 ;11.800000 ;24.200000 ;3.979947 ;17.800000
2009-09-07 ;18.585521 ;2880 ;13.800000 ;25.000000 ;3.523226 ;17.900000
2009-09-08 ;19.057118 ;2880 ;12.700000 ;25.400000 ;3.712229 ;18.300000
2009-09-09 ;18.102118 ;2880 ;12.500000 ;23.900000 ;3.724831 ;17.700000
2009-09-10 ;18.310972 ;2880 ;11.400000 ;24.400000 ;4.099375 ;18.550000
2009-09-11 ;19.637348 ;2881 ;13.600000 ;26.300000 ;3.636992 ;19.400000
2009-09-12 ;16.454549 ;2880 ;9.900000 ;24.600000 ;4.131036 ;15.100000
2009-09-13 ;16.462882 ;2880 ;10.800000 ;22.500000 ;3.423664 ;15.800000
2009-09-14 ;15.155694 ;2880 ;10.200000 ;21.000000 ;3.221586 ;14.700000
2009-09-15 ;9.092187 ;2880 ;6.400000 ;12.500000 ;1.641404 ;9.000000
2009-09-16 ;10.540604 ;2879 ;7.100000 ;18.200000 ;2.617886 ;9.900000
2009-09-17 ;13.072995 ;2881 ;6.100000 ;20.700000 ;5.039110 ;13.200000
2009-09-18 ;12.316528 ;2880 ;10.400000 ;15.400000 ;1.125520 ;12.100000
2009-09-19 ;12.168542 ;2880 ;10.200000 ;17.000000 ;1.626003 ;11.800000
2009-09-20 ;13.345000 ;2880 ;9.700000 ;20.100000 ;3.328459 ;11.600000
2009-09-21 ;14.491667 ;2880 ;9.800000 ;20.900000 ;3.248294 ;14.550000
2009-09-22 ;18.091771 ;2880 ;12.400000 ;23.800000 ;3.582486 ;18.700000
2009-09-23 ;18.030139 ;2880 ;12.800000 ;24.000000 ;3.297973 ;17.200000
2009-09-24 ;17.671285 ;2880 ;12.600000 ;23.600000 ;3.182612 ;16.600000
2009-09-25 ;17.051528 ;2880 ;12.800000 ;23.200000 ;3.230356 ;16.300000
2009-09-26 ;16.183090 ;2880 ;12.300000 ;21.600000 ;2.533024 ;15.000000
2009-09-27 ;16.090556 ;2880 ;11.500000 ;21.900000 ;3.033930 ;15.400000
2009-09-28 ;16.661597 ;2880 ;11.100000 ;23.100000 ;3.459667 ;16.100000
2009-09-29 ;17.145104 ;2880 ;11.900000 ;23.700000 ;3.514787 ;16.700000
2009-09-30 ;16.834375 ;2880 ;11.100000 ;23.100000 ;3.554062 ;15.800000
2009-10-01 ;16.315521 ;2880 ;11.500000 ;21.100000 ;2.867117 ;16.400000
2009-10-02 ;15.367731 ;2882 ;11.400000 ;21.700000 ;3.061558 ;13.900000
2009-10-03 ;14.987917 ;2880 ;10.200000 ;21.000000 ;3.214397 ;14.400000
2009-10-04 ;15.064965 ;2880 ;10.300000 ;20.200000 ;2.860944 ;14.500000
2009-10-05 ;14.991699 ;2879 ;9.500000 ;20.800000 ;3.118151 ;14.200000
2009-10-06 ;15.922041 ;2881 ;12.200000 ;21.500000 ;2.986154 ;15.500000
2009-10-07 ;16.902569 ;2880 ;12.600000 ;22.700000 ;2.896991 ;16.300000
2009-10-08 ;14.764271 ;2880 ;11.900000 ;17.900000 ;1.532488 ;14.700000
2009-10-09 ;14.116910 ;2880 ;10.300000 ;19.900000 ;2.635813 ;13.100000
2009-10-10 ;15.122994 ;2879 ;10.600000 ;20.000000 ;2.808577 ;14.900000
2009-10-11 ;15.393507 ;2880 ;12.200000 ;20.400000 ;2.681337 ;14.100000
2009-10-12 ;13.936446 ;2881 ;9.900000 ;17.000000 ;1.985855 ;14.000000
2009-10-13 ;10.642222 ;2880 ;7.000000 ;16.500000 ;2.591573 ;9.700000
2009-10-14 ;8.696910 ;2880 ;5.500000 ;14.000000 ;2.524134 ;7.700000
2009-10-15 ;6.504479 ;2880 ;2.300000 ;12.300000 ;2.698848 ;5.500000
2009-10-16 ;7.232882 ;2880 ;1.400000 ;12.700000 ;3.454039 ;8.400000
2009-10-17 ;8.919132 ;2880 ;2.500000 ;13.400000 ;2.472417 ;8.300000
2009-10-18 ;6.026449 ;2881 ;2.000000 ;11.500000 ;2.741955 ;5.800000
2009-10-19 ;7.038611 ;2880 ;1.200000 ;12.600000 ;3.091226 ;6.500000
2009-10-20 ;6.750608 ;2879 ;5.300000 ;8.700000 ;0.833565 ;6.500000
2009-10-21 ;9.152635 ;2903 ;6.100000 ;33.400000 ;1.994759 ;9.300000
2009-10-22 ;6.702881 ;2881 ;4.800000 ;9.200000 ;0.873487 ;6.800000
2009-10-23 ;9.942326 ;2880 ;5.600000 ;15.100000 ;3.094677 ;9.700000
2009-10-24 ;14.138125 ;2880 ;9.200000 ;19.400000 ;3.371372 ;14.600000
2009-10-25 ;13.634583 ;2880 ;9.900000 ;17.400000 ;1.939410 ;13.400000
2009-10-26 ;11.277604 ;2880 ;7.300000 ;17.200000 ;3.121968 ;10.500000
2009-10-27 ;12.589340 ;2880 ;6.900000 ;19.000000 ;3.702099 ;12.500000
2009-10-28 ;12.151858 ;2879 ;8.000000 ;18.300000 ;2.785100 ;11.100000
2009-10-29 ;11.156875 ;2880 ;6.400000 ;16.500000 ;2.970651 ;11.100000
2009-10-30 ;10.760729 ;2880 ;6.100000 ;15.300000 ;2.511202 ;9.600000
2009-10-31 ;8.991528 ;2880 ;6.400000 ;12.800000 ;1.756112 ;8.500000
2009-11-01 ;8.749826 ;2880 ;4.900000 ;13.900000 ;2.779378 ;7.900000
2009-11-02 ;7.439653 ;2880 ;4.100000 ;12.400000 ;1.820999 ;7.000000
2009-11-03 ;6.328715 ;2880 ;0.600000 ;11.000000 ;3.622028 ;8.300000
2009-11-04 ;7.837187 ;2880 ;3.300000 ;12.600000 ;2.690786 ;6.900000
2009-11-05 ;4.342783 ;2882 ;1.200000 ;9.000000 ;2.006623 ;4.100000
2009-11-06 ;5.950243 ;2880 ;1.900000 ;11.700000 ;2.850961 ;5.150000
2009-11-07 ;3.588360 ;2878 ;1.000000 ;5.700000 ;0.977150 ;3.400000
2009-11-08 ;5.915208 ;2880 ;2.900000 ;10.100000 ;2.210032 ;5.800000
2009-11-09 ;6.143958 ;2880 ;3.000000 ;11.100000 ;2.363267 ;4.900000
2009-11-10 ;5.942500 ;2880 ;2.600000 ;10.800000 ;2.268103 ;4.800000
2009-11-11 ;5.109132 ;2880 ;0.900000 ;9.900000 ;2.393876 ;5.400000
2009-11-12 ;8.114276 ;2879 ;1.800000 ;14.000000 ;3.767410 ;9.300000
2009-11-13 ;8.175417 ;2880 ;5.900000 ;10.800000 ;1.211797 ;7.900000
2009-11-14 ;9.177049 ;2880 ;6.200000 ;13.100000 ;2.019324 ;8.600000
2009-11-15 ;9.359479 ;2880 ;6.700000 ;11.400000 ;1.237852 ;9.400000
2009-11-16 ;10.152118 ;2880 ;6.600000 ;16.100000 ;2.866531 ;9.300000
2009-11-17 ;9.841013 ;2882 ;4.200000 ;15.100000 ;3.131344 ;9.700000
2009-11-18 ;13.327058 ;2879 ;7.800000 ;17.800000 ;2.589328 ;13.100000
2009-11-19 ;10.469653 ;2880 ;6.900000 ;15.900000 ;2.690919 ;9.400000
2009-11-20 ;11.186215 ;2880 ;8.100000 ;16.000000 ;2.358989 ;10.300000
2009-11-21 ;9.237257 ;2880 ;5.300000 ;13.900000 ;2.562552 ;8.400000
2009-11-22 ;7.289201 ;2880 ;5.300000 ;9.400000 ;1.146594 ;7.200000
2009-11-23 ;8.796181 ;2880 ;6.200000 ;12.800000 ;1.955013 ;8.100000
2009-11-24 ;10.204896 ;2880 ;6.800000 ;15.500000 ;2.841692 ;9.700000
2009-11-25 ;7.596875 ;2880 ;2.700000 ;12.300000 ;2.154009 ;7.800000
2009-11-26 ;9.273368 ;2880 ;6.100000 ;13.900000 ;2.193946 ;8.600000
2009-11-27 ;8.279729 ;2881 ;4.400000 ;12.600000 ;1.979802 ;7.600000
2009-11-28 ;6.334618 ;2880 ;3.100000 ;10.500000 ;2.036703 ;5.600000
2009-11-29 ;5.125139 ;2880 ;2.900000 ;6.200000 ;0.777465 ;5.400000
2009-11-30 ;1.959583 ;2880 ;-1.200000 ;4.600000 ;1.562909 ;2.500000
2009-12-01 ;4.267001 ;2891 ;1.000000 ;21.500000 ;2.137274 ;3.500000
2009-12-02 ;4.866412 ;2879 ;0.100000 ;9.400000 ;2.918129 ;4.700000
2009-12-03 ;2.375278 ;2880 ;0.900000 ;5.000000 ;0.732623 ;2.200000
2009-12-04 ;3.492884 ;2881 ;0.700000 ;6.100000 ;1.307990 ;3.400000
2009-12-05 ;4.762951 ;2880 ;0.100000 ;8.800000 ;2.057773 ;5.200000
2009-12-06 ;6.997257 ;2880 ;3.100000 ;10.000000 ;1.909453 ;7.200000
2009-12-07 ;5.248247 ;2881 ;4.200000 ;6.400000 ;0.545364 ;5.300000
2009-12-08 ;6.470580 ;2879 ;3.900000 ;9.700000 ;1.520559 ;6.000000
2009-12-09 ;8.164722 ;2880 ;5.100000 ;12.500000 ;1.594341 ;8.200000
2009-12-10 ;7.005380 ;2881 ;2.600000 ;11.000000 ;2.153230 ;7.700000
2009-12-11 ;7.013889 ;2880 ;2.800000 ;10.200000 ;2.023110 ;7.400000
2009-12-12 ;3.372247 ;2879 ;-0.200000 ;7.100000 ;1.815138 ;3.100000
2009-12-13 ;-0.256840 ;2880 ;-1.900000 ;1.900000 ;0.770305 ;-0.400000
2009-12-14 ;1.255120 ;2881 ;-1.800000 ;5.500000 ;2.026493 ;0.900000
2009-12-15 ;-1.429410 ;2880 ;-5.500000 ;2.100000 ;1.901224 ;-0.900000
2009-12-16 ;-4.344896 ;2880 ;-7.400000 ;0.700000 ;1.998189 ;-4.800000
2009-12-17 ;-3.897778 ;2880 ;-8.600000 ;0.600000 ;3.038358 ;-2.400000
2009-12-18 ;-3.937374 ;2879 ;-5.200000 ;-1.200000 ;0.916594 ;-4.300000
2009-12-19 ;-5.022708 ;2880 ;-7.700000 ;-2.500000 ;1.374704 ;-5.200000
2009-12-20 ;-3.472535 ;2880 ;-8.300000 ;0.900000 ;2.528108 ;-2.900000
2009-12-21 ;-0.535925 ;2881 ;-3.700000 ;1.600000 ;1.050279 ;-0.400000
2009-12-22 ;3.588368 ;2880 ;1.400000 ;7.400000 ;1.431074 ;3.000000
2009-12-23 ;2.986255 ;2881 ;1.400000 ;6.300000 ;1.340281 ;2.400000
2009-12-24 ;6.228413 ;2879 ;4.600000 ;9.100000 ;1.232696 ;5.900000
2009-12-25 ;4.640312 ;2880 ;1.400000 ;8.100000 ;1.819002 ;3.800000
2009-12-26 ;4.309583 ;2880 ;0.500000 ;6.900000 ;1.968904 ;5.000000
2009-12-27 ;4.664410 ;2880 ;2.400000 ;9.200000 ;1.877253 ;3.700000
2009-12-28 ;3.668357 ;2879 ;1.400000 ;5.700000 ;1.122817 ;3.600000
2009-12-29 ;4.751319 ;2880 ;2.200000 ;9.400000 ;1.812347 ;4.100000
2009-12-30 ;4.703126 ;2879 ;3.000000 ;6.500000 ;0.950876 ;4.700000
2009-12-31 ;3.500000 ;2904 ;2.300000 ;33.400000 ;1.644659 ;3.400000
2010-01-01 ;2.400417 ;2880 ;-0.600000 ;4.600000 ;1.409248 ;2.300000
2010-01-02 ;-0.583333 ;2880 ;-2.800000 ;1.800000 ;1.295832 ;-0.600000
2010-01-03 ;-0.588056 ;2880 ;-4.200000 ;2.500000 ;2.233300 ;-1.000000
2010-01-04 ;-0.996460 ;2881 ;-3.200000 ;0.300000 ;1.067029 ;-0.500000
2010-01-05 ;-0.374861 ;2880 ;-2.300000 ;1.100000 ;0.656955 ;-0.500000
2010-01-06 ;-2.681667 ;2880 ;-5.700000 ;16.400000 ;1.245148 ;-2.900000
2010-01-07 ;-1.885595 ;2881 ;-5.300000 ;2.400000 ;1.791295 ;-2.400000
2010-01-08 ;-0.894719 ;2878 ;-3.100000 ;2.200000 ;1.414069 ;-1.100000
2010-01-09 ;-4.442817 ;2882 ;-6.800000 ;-0.300000 ;1.538017 ;-4.800000
2010-01-10 ;-5.350990 ;2879 ;-7.500000 ;-3.000000 ;1.095229 ;-5.200000
2010-01-11 ;-2.047447 ;2879 ;-5.400000 ;1.700000 ;1.795987 ;-2.300000
2010-01-12 ;-1.303056 ;2880 ;-5.500000 ;2.000000 ;2.268061 ;-1.100000
2010-01-13 ;-0.891313 ;2878 ;-3.700000 ;0.800000 ;1.172218 ;-0.400000
2010-01-14 ;1.479611 ;2879 ;-2.100000 ;4.900000 ;1.409534 ;1.700000
2010-01-15 ;3.869223 ;2882 ;0.700000 ;6.700000 ;1.446216 ;3.700000
2010-01-16 ;2.938069 ;2879 ;-0.400000 ;4.600000 ;1.237041 ;3.200000
2010-01-17 ;4.036771 ;2880 ;1.100000 ;7.500000 ;1.774675 ;3.700000
2010-01-18 ;4.094097 ;2880 ;0.500000 ;8.800000 ;2.477745 ;3.300000
2010-01-19 ;2.768691 ;2881 ;-1.000000 ;7.100000 ;2.412470 ;2.100000
2010-01-20 ;0.585168 ;2879 ;-2.000000 ;4.200000 ;1.752164 ;0.200000
2010-01-21 ;3.933368 ;2880 ;0.000000 ;8.300000 ;1.799485 ;3.400000
2010-01-22 ;3.042069 ;2881 ;-1.100000 ;7.900000 ;2.705263 ;2.200000
2010-01-23 ;2.356528 ;2880 ;-1.500000 ;6.400000 ;2.189462 ;2.000000
2010-01-24 ;1.926537 ;2879 ;-1.700000 ;5.100000 ;1.756157 ;2.100000
2010-01-25 ;3.146806 ;2880 ;1.700000 ;5.800000 ;1.017675 ;3.000000
2010-01-26 ;2.041027 ;2881 ;-1.200000 ;6.300000 ;1.796013 ;2.100000
2010-01-27 ;-0.781417 ;2879 ;-5.000000 ;4.100000 ;2.491406 ;-1.100000
2010-01-28 ;1.339604 ;2881 ;-6.400000 ;6.000000 ;3.304902 ;1.800000
2010-01-29 ;1.762222 ;2880 ;-1.300000 ;5.200000 ;1.748711 ;1.800000
2010-01-30 ;0.441264 ;2879 ;-3.400000 ;3.000000 ;1.890057 ;1.000000
2010-01-31 ;-1.348681 ;2880 ;-4.700000 ;3.600000 ;2.583713 ;-2.300000
2010-02-01 ;-1.793130 ;2882 ;-7.400000 ;3.900000 ;3.122308 ;-1.700000
2010-02-02 ;0.684856 ;2879 ;-3.100000 ;5.500000 ;2.387797 ;0.500000
2010-02-03 ;2.196807 ;2881 ;-3.500000 ;8.600000 ;3.377889 ;1.600000
2010-02-04 ;4.082494 ;2879 ;-0.100000 ;8.400000 ;2.424225 ;3.900000
2010-02-05 ;3.629837 ;2879 ;1.100000 ;5.700000 ;1.030222 ;3.700000
2010-02-06 ;4.405725 ;2882 ;2.400000 ;8.000000 ;1.459737 ;3.800000
2010-02-07 ;3.825947 ;2879 ;0.400000 ;9.200000 ;2.511225 ;3.100000
2010-02-08 ;0.375074 ;1019 ;-0.800000 ;2.200000 ;0.464444 ;0.400000
2010-02-15 ;2.885682 ;1760 ;0.200000 ;5.600000 ;1.339152 ;2.300000
2010-02-16 ;3.494914 ;2733 ;1.400000 ;6.800000 ;1.268415 ;3.600000
2010-02-17 ;3.951701 ;2880 ;2.700000 ;5.200000 ;0.630033 ;3.900000
2010-02-18 ;5.149774 ;2881 ;2.700000 ;8.800000 ;1.852274 ;4.500000
2010-02-19 ;4.535394 ;2879 ;1.600000 ;6.500000 ;1.157461 ;5.000000
2010-02-20 ;2.241855 ;2879 ;-0.500000 ;6.500000 ;2.004679 ;1.500000
2010-02-21 ;2.264573 ;2882 ;-0.900000 ;6.900000 ;2.031541 ;1.800000
2010-02-22 ;3.993609 ;2879 ;1.000000 ;6.300000 ;1.364544 ;4.300000
2010-02-23 ;7.204931 ;2880 ;3.200000 ;12.000000 ;2.634787 ;6.800000
2010-02-24 ;6.093539 ;2879 ;3.200000 ;10.900000 ;1.561414 ;5.800000
2010-02-25 ;7.718015 ;2881 ;4.600000 ;10.600000 ;1.718797 ;7.800000
2010-02-26 ;7.571312 ;2813 ;3.900000 ;10.800000 ;1.815928 ;7.400000
2010-02-27 ;5.440174 ;2880 ;0.600000 ;9.400000 ;2.147098 ;5.300000
2010-02-28 ;8.628973 ;2882 ;5.300000 ;11.500000 ;1.548841 ;9.200000
2010-03-01 ;6.878929 ;2876 ;2.900000 ;12.400000 ;2.383512 ;6.300000
2010-03-02 ;8.406597 ;2880 ;4.200000 ;14.000000 ;3.055909 ;7.700000
2010-03-03 ;4.312978 ;2743 ;2.600000 ;7.300000 ;1.414487 ;3.600000
2010-03-04 ;3.629890 ;2546 ;1.600000 ;9.600000 ;1.686974 ;3.200000
2010-03-05 ;3.383620 ;2619 ;-0.500000 ;8.400000 ;2.483107 ;2.200000
2010-03-06 ;2.406354 ;2880 ;-2.900000 ;9.500000 ;3.757583 ;1.100000
2010-03-07 ;0.049201 ;2880 ;-1.700000 ;2.900000 ;1.254251 ;-0.400000
2010-03-08 ;1.296094 ;2560 ;-0.700000 ;4.700000 ;1.366525 ;0.800000
2010-03-09 ;-0.276855 ;2722 ;-2.600000 ;2.600000 ;1.362743 ;-0.600000
2010-03-10 ;-0.573015 ;2468 ;-2.800000 ;2.700000 ;1.262314 ;-1.000000
2010-03-11 ;-0.311424 ;2880 ;-4.600000 ;5.000000 ;2.554674 ;-1.200000
2010-03-12 ;1.150035 ;2874 ;-4.600000 ;6.900000 ;3.673193 ;1.000000
2010-03-13 ;3.566458 ;2880 ;-1.600000 ;9.300000 ;3.403137 ;3.400000
2010-03-14 ;5.712565 ;2881 ;0.000000 ;12.200000 ;3.613306 ;5.200000
2010-03-15 ;5.646336 ;2879 ;1.200000 ;11.100000 ;3.054279 ;5.000000
2010-03-16 ;8.050885 ;2881 ;1.700000 ;15.600000 ;4.256325 ;7.800000
2010-03-17 ;8.812361 ;2880 ;4.200000 ;15.100000 ;3.475224 ;7.800000
2010-03-18 ;8.012088 ;2879 ;3.700000 ;13.800000 ;3.271358 ;6.800000
2010-03-19 ;9.674523 ;2881 ;4.600000 ;14.500000 ;2.767575 ;9.300000
2010-03-20 ;9.592812 ;2880 ;6.200000 ;13.900000 ;2.170573 ;8.700000
2010-03-21 ;7.723824 ;680 ;7.000000 ;9.200000 ;0.441245 ;7.700000
2010-03-22 ;9.043958 ;1324 ;7.700000 ;10.000000 ;0.658503 ;8.900000
2010-03-23 ;9.983918 ;2879 ;7.200000 ;14.400000 ;2.256015 ;9.400000
2010-03-24 ;10.579500 ;2878 ;7.600000 ;15.800000 ;2.229620 ;9.400000
2010-03-25 ;9.373472 ;2880 ;6.600000 ;13.400000 ;1.941612 ;9.000000
2010-03-26 ;8.781847 ;2881 ;4.100000 ;11.400000 ;1.391852 ;9.100000
2010-03-27 ;7.904271 ;2880 ;5.000000 ;11.000000 ;1.504338 ;7.800000
2010-03-28 ;10.037118 ;2880 ;5.400000 ;16.200000 ;3.382390 ;8.800000
2010-03-29 ;9.861237 ;2879 ;6.500000 ;15.300000 ;2.746147 ;8.800000
2010-03-30 ;6.605559 ;2878 ;1.100000 ;9.300000 ;1.926489 ;7.000000
2010-03-31 ;6.073829 ;2881 ;2.700000 ;9.600000 ;2.025777 ;6.100000
2010-04-01 ;5.589545 ;2879 ;1.000000 ;9.700000 ;2.540655 ;4.800000
2010-04-02 ;6.816181 ;2880 ;1.900000 ;11.800000 ;3.063372 ;6.700000
2010-04-03 ;7.178688 ;2881 ;2.900000 ;10.100000 ;2.164021 ;7.500000
2010-04-04 ;6.568854 ;2880 ;1.800000 ;11.700000 ;2.639373 ;6.600000
2010-04-05 ;9.348941 ;2881 ;4.300000 ;16.000000 ;3.841562 ;8.900000
2010-04-06 ;10.810285 ;2878 ;5.900000 ;15.700000 ;2.875558 ;10.300000
2010-04-07 ;8.691597 ;2880 ;5.200000 ;12.900000 ;2.304637 ;9.500000
2010-04-08 ;8.067628 ;2879 ;4.500000 ;12.400000 ;2.458722 ;8.800000
2010-04-09 ;11.535127 ;2881 ;5.600000 ;16.800000 ;3.536237 ;11.800000
2010-04-10 ;13.242743 ;2880 ;8.000000 ;19.500000 ;3.617919 ;12.400000
2010-04-11 ;9.276207 ;2879 ;3.400000 ;14.400000 ;3.100224 ;10.100000
2010-04-12 ;3.530083 ;2882 ;0.800000 ;6.700000 ;1.589605 ;3.800000
2010-04-13 ;5.058247 ;2419 ;1.700000 ;10.500000 ;2.528600 ;4.600000
2010-04-14 ;7.577917 ;2880 ;1.700000 ;13.300000 ;3.105048 ;8.100000
2010-04-15 ;8.343985 ;2876 ;3.800000 ;14.900000 ;3.116463 ;7.300000
2010-04-16 ;8.215833 ;2880 ;4.900000 ;13.600000 ;2.427696 ;7.100000
2010-04-17 ;8.926657 ;2881 ;4.400000 ;16.200000 ;3.195101 ;8.100000
2010-04-18 ;10.041042 ;2880 ;5.600000 ;15.900000 ;3.264680 ;9.100000
2010-04-19 ;13.234734 ;2879 ;6.000000 ;20.900000 ;4.721860 ;13.000000
2010-04-20 ;15.104425 ;2870 ;9.200000 ;21.000000 ;3.598458 ;14.800000
2010-04-21 ;15.425833 ;2880 ;10.900000 ;20.900000 ;3.126641 ;14.200000
2010-04-22 ;13.885387 ;2881 ;9.900000 ;19.200000 ;2.847049 ;12.800000
2010-04-23 ;11.919937 ;2879 ;9.600000 ;15.300000 ;1.776724 ;11.500000
2010-04-24 ;13.463229 ;2880 ;9.000000 ;18.700000 ;2.878062 ;13.500000
2010-04-25 ;15.237791 ;2879 ;9.600000 ;21.500000 ;3.532563 ;15.400000
2010-04-26 ;16.286037 ;2879 ;11.400000 ;22.100000 ;3.130956 ;15.800000
2010-04-27 ;14.911246 ;2881 ;11.300000 ;20.100000 ;2.278855 ;14.300000
2010-04-28 ;15.614281 ;2878 ;10.200000 ;21.600000 ;3.278339 ;14.950000
2010-04-29 ;16.087917 ;2880 ;11.600000 ;21.800000 ;3.252280 ;14.900000
2010-04-30 ;14.184554 ;2881 ;11.300000 ;17.400000 ;1.427720 ;14.100000
2010-05-01 ;12.565243 ;2880 ;10.400000 ;16.100000 ;1.562202 ;12.000000
2010-05-02 ;11.302847 ;2880 ;9.500000 ;14.900000 ;1.280584 ;10.800000
2010-05-03 ;8.879000 ;2881 ;6.600000 ;12.100000 ;1.451414 ;8.400000
2010-05-04 ;9.185794 ;2879 ;4.900000 ;14.200000 ;2.414680 ;9.100000
2010-05-05 ;4.876589 ;2879 ;3.300000 ;6.700000 ;0.932800 ;5.100000
2010-05-06 ;5.540938 ;2880 ;2.700000 ;10.200000 ;2.403110 ;4.700000
2010-05-07 ;6.742242 ;2881 ;1.800000 ;11.100000 ;2.464534 ;7.000000
2010-05-08 ;7.589132 ;2880 ;4.800000 ;10.100000 ;1.390502 ;8.100000
2010-05-09 ;9.878889 ;2880 ;6.400000 ;13.100000 ;1.801178 ;9.900000
2010-05-10 ;12.236654 ;2881 ;9.000000 ;17.200000 ;2.927461 ;11.200000
2010-05-11 ;11.737812 ;2880 ;8.500000 ;17.100000 ;2.440073 ;11.200000
2010-05-12 ;9.970625 ;2880 ;7.600000 ;14.700000 ;1.965117 ;9.300000
